-60260
-60200
-60290
-60360
-60440
-60370
-60290
-60390
-60490
-60590
-60510
-60610
-60710
-60790
-60710
-60810
-60910
-60840
-60760
-60850
-60770
-60870
-60960
-60890
-60980
-60900
-60990
-61060
-61160
-61090
-61170
-61260
-61350
-61440
-61540
-61490
-61580
-61670
-61770
-61870
-61960
-62050
-62140
-62240
-62320
-62400
-62490
-62570
-62660
-62760
-62850
-62930
-62860
-62950
-62880
-62980
-62910
-62980
-63060
-63150
-63240
-63330
-63260
-63360
-63460
-63390
-63480
-63400
-63330
-63420
-63510
-63610
-63530
-63630
-63730
-63830
-63910
-63850
-63950
-63870
-63960
-63880
-63970
-64060
-64160
-64230
-64160
-64250
-64330
-64400
-64500
-64590
-64680
-64620
-64550
-64650
-64570
-64670
-64770
-64870
-64940
-65040
-65140
-65070
-65150
-65240
-65340
-65440
-65540
-65460
-65550
-65470
-65400
-65490
-65590
-65690
-65770
-65840
-65940
-65890
-65980
-65900
-65830
-65920
-66010
-66110
-66050
-66130
-66230
-66330
-66420
-66500
-66580
-66670
-66770
-66710
-66800
-66720
-66790
-66860
-66940
-66860
-66790
-66710
-66790
-66890
-66970
-66910
-67000
-66920
-66840
-66760
-66690
-66770
-66840
-66930
-67030
-67130
-67050
-67120
-67200
-67130
-67060
-66990
-67090
-67030
-67130
-67070
-67160
-67260
-67190
-67110
-67050
-67130
-67230
-67310
-67410
-67510
-67430
-67510
-67600
-67700
-67770
-67690
-67640
-67710
-67640
-67560
-67490
-67430
-67360
-67280
-67350
-67450
-67540
-67620
-67690
-67610
-67690
-67610
-67560
-67490
-67420
-67510
-67430
-67350
-67430
-67370
-67460
-67560
-67640
-67730
-67830
-67910
-67990
-68070
-68150
-68080
-68180
-68120
-68200
-68120
-68210
-68290
-68380
-68460
-68560
-68490
-68570
-68660
-68760
-68850
-68780
-68870
-68950
-69030
-68960
-68880
-68960
-69060
-69160
-69080
-69020
-69120
-69050
-69150
-69220
-69160
-69260
-69350
-69270
-69190
-69140
-69080
-69170
-69270
-69360
-69460
-69560
-69630
-69730
-69830
-69900
-70000
-70090
-70020
-69940
-70030
-70120
-70060
-70000
-70090
-70020
-69940
-70030
-70130
-70230
-70320
-70400
-70500
-70590
-70690
-70620
-70540
-70620
-70720
-70810
-70730
-70660
-70760
-70860
-70960
-71060
-71160
-71240
